run_id,stage,original_feature,exact_feature,original_value,exact_value,exact_minus_original,relationship,defined
verified-v3-muon-3e-4,1,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08283190673579081,0.9111720932427072,0.8283401865069164,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-4,1,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.22130507305131664,0.21642470796680063,-0.004880365084516003,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,1,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.19336575464181163,0.2660345266607206,0.07266877201890895,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,1,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.19437226740254915,0.2660345266607206,0.07166225925817143,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,2,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.32960891335830755,0.31133888341067323,-0.018270029947634325,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,2,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08314337902793698,0.9144012073024306,0.8312578282744936,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-4,2,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.21934094387579728,0.21438919073787516,-0.004951753137922121,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,2,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.06398393566543387,0.07783220883073132,0.01384827316529745,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,2,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.16829867700592957,0.22898566104668702,0.06068698404075745,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,3,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.34216401655618733,0.322235317843226,-0.019928698712961324,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,3,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08315529479062493,0.9145274278864977,0.8313721330958728,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-4,3,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.22035333564680953,0.2154657055260623,-0.004887630120747222,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,3,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.056555550686771025,0.0617327230378793,0.005177172351108275,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,3,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.1594606322263751,0.21731486948681938,0.05785423726044428,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,4,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.34233040966877115,0.3222220073048875,-0.02010840236388367,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,4,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08315578481570922,0.9146779854049436,0.8315222005892344,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-4,4,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.21708344573855612,0.21219913434087107,-0.004884311397685054,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,4,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.05749189095225504,0.06362495685280267,0.00613306590054763,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,4,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.1605501508360161,0.21714211812473513,0.05659196728871904,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,5,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3508761414125854,0.32969950954370975,-0.02117663186887564,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,5,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08316385962480742,0.9165061810458622,0.8333423214210548,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-4,5,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.21475723396435567,0.21028573948996246,-0.004471494474393212,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-4,5,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.06212192164288266,0.07051485557736903,0.008392933934486368,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-4,5,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.16161241576718016,0.21834651965889668,0.056734103891716514,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,1,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.33435560324612784,0.3149892458111269,-0.019366357435000925,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,1,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08315060698093578,0.9158247067013408,0.832674099720405,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-1e-3,1,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.33435560324612784,0.3149892458111269,-0.019366357435000925,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,1,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.05326284686935179,0.07526887741332748,0.022006030543975694,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,1,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.05289327080067705,0.07526887741332748,0.02237560661265043,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,2,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.34736947691376835,0.32695463762548616,-0.020414839288282194,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,2,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08316531519732585,0.9150940332748578,0.831928718077532,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-1e-3,2,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.32552480336391565,0.30729938756691855,-0.018225415796997102,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,2,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.028445004088054584,0.028928315947721408,0.000483311859666824,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,2,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.045101760791360655,0.06037619228465851,0.015274431493297852,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,3,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3468527586702357,0.3259231952714739,-0.020929563398761786,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,3,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08316273428167677,0.9147852811665788,0.831622546884902,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-1e-3,3,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3164492210974243,0.29996945520608304,-0.016479765891341258,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,3,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.029384484912398305,0.029979476241842398,0.0005949913294440931,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,3,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.04372691945421863,0.05867794984118568,0.014951030386967046,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,4,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3459425785856026,0.32530291108366244,-0.020639667501940184,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,4,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.0831608935234381,0.9148123772736038,0.8316514837501656,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-1e-3,4,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3088433705071077,0.2926561435043342,-0.016187227002773474,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,4,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.03102098510788634,0.03197274222950294,0.0009517571216166032,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,4,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.04444207628207769,0.05972050355082703,0.01527842726874934,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,5,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3535463091736384,0.3318140919481608,-0.02173221722547758,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,5,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08316830104738208,0.9163922989758411,0.833223997928459,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-1e-3,5,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3051661475297601,0.289285413277602,-0.015880734252158135,exact_rank_and_nonzero_denominator,True
verified-v3-muon-1e-3,5,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.03554279176221991,0.037864866434825985,0.0023220746726060754,exact_projectors_complete_comparator_population,True
verified-v3-muon-1e-3,5,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.04528419559953466,0.060431844795645555,0.015147649196110897,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,1,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3575409443089456,0.3362626362145425,-0.02127830809440312,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,1,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08317616284424821,0.9170401949605862,0.833864032116338,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-3,1,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3575409443089456,0.3362626362145425,-0.02127830809440312,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,1,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.02403798731253109,0.02748031019310192,0.003442322880570829,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,1,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.023800807912276192,0.02748031019310192,0.0036795022808257284,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,2,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3523724380873954,0.3316756365018451,-0.020696801585550262,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,2,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08317014965462811,0.9155509322632763,0.8323807826086482,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-3,2,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.34133227289041734,0.32204383536210396,-0.019288437528313385,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,2,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.01835330348290045,0.018415855366644657,6.255188374420725e-05,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,2,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.022638936984641627,0.025340586540775367,0.00270164955613374,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,3,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.34886933122089203,0.3285441777784561,-0.020325153442435906,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,3,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08316646103287338,0.9149071639185551,0.8317407028856817,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-3,3,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3296002306296439,0.3112390931058443,-0.018361137523799587,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,3,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.01898448483615038,0.019173157390192992,0.00018867255404261124,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,3,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.023011474711708425,0.02633098766302215,0.003319512951313726,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,4,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.34667686286669575,0.3264839906821023,-0.020192872184593424,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,4,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08316263398437788,0.9147264220069763,0.8315637880225984,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-3,4,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3189776178296662,0.3017512415063328,-0.017226376323333403,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,4,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.020091020739338494,0.020593785208042566,0.0005027644687040714,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,4,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.02397599714318848,0.027723151900281056,0.003747154757092575,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,5,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3496828557866992,0.3286389645475493,-0.021043891239149903,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,5,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.0831654887785886,0.9160565196953053,0.8328910309167167,full_spectrum_and_nonzero_denominator,True
verified-v3-muon-3e-3,5,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3155007481628136,0.29799215686153185,-0.01750859130128174,exact_rank_and_nonzero_denominator,True
verified-v3-muon-3e-3,5,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.022318591222099782,0.02366001021393859,0.0013414189918388095,exact_projectors_complete_comparator_population,True
verified-v3-muon-3e-3,5,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.024394022863617238,0.028423779464042585,0.004029756600425347,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,1,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.13059770787357222,0.1302464992250462,-0.0003512086485260302,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,1,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08183704195759939,0.9020416953653805,0.8202046534077811,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-4,1,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.13059770787357222,0.1302464992250462,-0.0003512086485260302,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,1,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.3661895568487558,0.42354785974594333,0.05735830289718752,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,1,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.36664271028463374,0.42354785974594333,0.05690514946130959,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,2,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.19052506061586255,0.18797946630370949,-0.0025455943121530655,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,2,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.0826526904833933,0.913484574795113,0.8308318843117197,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-4,2,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.11878983869006501,0.11851880689344803,-0.0002710317966169856,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,2,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.18269844609188207,0.22919375908337208,0.04649531299149001,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,2,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.3545199598230541,0.40089453791817375,0.046374578095119634,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,3,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.2660414715979826,0.2560672377365144,-0.009974233861468174,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,3,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.083003181904395,0.9173307935717545,0.8343276116673595,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-4,3,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.11545561868929821,0.11521356121010098,-0.00024205747919722742,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,3,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.11578201090314372,0.1529187142120992,0.03713670330895549,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,3,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.3510969561340417,0.39321941568911667,0.04212245955507499,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,4,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.29689985928050977,0.28343490604870275,-0.01346495323180702,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,4,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08306901880710946,0.9183834442383056,0.8353144254311962,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-4,4,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.1126519660340911,0.11246771573427437,-0.00018425029981672392,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,4,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.1006039702022239,0.13326781626531253,0.03266384606308863,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,4,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.350352189040439,0.393022888374721,0.04267069933428197,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,5,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3157666972614227,0.29840355067470753,-0.017363146586715172,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,5,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.083101700453516,0.9206525251215392,0.8375508246680232,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-4,5,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.11137194981974502,0.11117831563239934,-0.00019363418734567872,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-4,5,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.09435237282115148,0.12285958386539012,0.02850721104423863,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-4,5,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.35011452851807046,0.39329045804557705,0.043175929527506596,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,1,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.22312408627248279,0.21813202089106698,-0.004992065381415806,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,1,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08280121485923489,0.915951091161535,0.8331498763023001,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-4,1,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.22312408627248279,0.21813202089106698,-0.004992065381415806,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,1,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.19940311002749253,0.275062894094362,0.07565978406686949,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,1,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.20087562072374684,0.275062894094362,0.07418727337061518,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,2,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3218297917203257,0.30429287069307204,-0.017536921027253682,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,2,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08311820228097698,0.919117714518004,0.835999512237027,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-4,2,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.22203800294701004,0.21716489141008113,-0.0048731115369289035,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,2,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.0685552880018551,0.08589714757874739,0.017341859576892285,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,2,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.1748361119696681,0.23962052800938985,0.06478441603972174,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,3,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.33941338093098045,0.31911039796597157,-0.020302982965008876,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,3,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08313285253955294,0.9193454281544648,0.8362125756149119,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-4,3,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.22181197174836395,0.21701008236454686,-0.004801889383817093,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,3,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.06048435749010467,0.06908569682979525,0.00860133933969058,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,3,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.16786832277996733,0.22870055417037308,0.06083223139040575,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,4,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.33929535858133897,0.31944570810133,-0.019849650480008973,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,4,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08313165614364831,0.9195135295453564,0.8363818734017081,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-4,4,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.21872197861871193,0.21395114756289552,-0.00477083105581641,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,4,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.06166991064596403,0.07061776210428054,0.008947851458316516,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,4,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.1670670682629122,0.22830232232047507,0.06123525405756286,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,5,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.34416831708421897,0.3237108855831158,-0.020457431501103185,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,5,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08313696320150413,0.921313557633169,0.8381765944316649,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-3e-4,5,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.21669819929808007,0.21220272295695394,-0.004495476341126126,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-3e-4,5,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.0660556082490503,0.07586344608285148,0.00980783783380118,exact_projectors_complete_comparator_population,True
verified-v3-normuon-3e-4,5,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.16861631760104773,0.22979880004698772,0.06118248244593999,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,1,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.3250201471986618,0.3074606582731172,-0.017559488925544597,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,1,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08312219329536917,0.9201967018431534,0.8370745085477842,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-3,1,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3250201471986618,0.3074606582731172,-0.017559488925544597,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,1,mean_saved_segment_subspace_overlap_to_adamw,exact_mean_saved_segment_overlap_to_adamw,0.05626697099660548,0.07997792197976301,0.023710950983157536,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,1,mean_cumulative_subspace_overlap_to_adamw,exact_mean_cumulative_overlap_to_adamw,0.05619413992091217,0.07997792197976301,0.023783782058850844,exact_projectors_complete_comparator_population,True
verified-v3-normuon-1e-3,2,saved_segment_stable_rank_fraction,exact_nonzero_saved_segment_stable_rank_fraction,0.34147662678716867,0.3220815245127479,-0.01939510227442076,exact_rank_and_nonzero_denominator,True
verified-v3-normuon-1e-3,2,saved_segment_sketch_effective_rank_fraction,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,0.08313991546418364,0.9194904135949094,0.8363504981307257,full_spectrum_and_nonzero_denominator,True
verified-v3-normuon-1e-3,2,cumulative_stable_rank_fraction,exact_nonzero_cumulative_stable_rank_fraction,0.3181215145902413,0.30102341282738204,-0.017098101762859252,exact_rank_and_nonzero_denominator,True
