family,kind,seed,optimizer,learning_rate,run_id,stage,fraction,step,label,scorer,group,samples,candidates_per_sample,positive_score_mean,hardest_negative_score_mean,margin_mean,margin_median,margin_std,top1_accuracy,mean_reciprocal_rank,mean_candidate_score_std,reference_top_k,reference_mean_top_k_overlap,reference_top1_agreement,reference_score_drift_rms
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,3,0.6,235,dense/seed161803/adamw-scale-matched/checkpoint-235,cosine,SciFact,16,8,0.48121756315231323,0.20435918867588043,0.2768583297729492,0.26528167724609375,0.1134393960237503,1.0,1.0,0.13718371093273163,3,0.875,0.9375,0.07556426525115967
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,3,0.6,235,dense/seed161803/adamw-scale-matched/checkpoint-235,cosine,TRECCOVID,16,8,0.42972975969314575,0.34431761503219604,0.0854121670126915,0.08340997993946075,0.10660712420940399,0.8125,0.8828125,0.07634642720222473,3,0.7916666666666666,0.875,0.08376681804656982
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,3,0.6,235,dense/seed161803/adamw-scale-matched/checkpoint-235,cosine,Touche2020,16,8,0.5122727155685425,0.20619502663612366,0.3060776889324188,0.3323362469673157,0.11580625921487808,1.0,1.0,0.13380897045135498,3,0.7916666666666666,1.0,0.07048215717077255
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,ArguAna,16,8,0.5227846503257751,0.2843245565891266,0.23846012353897095,0.20336534082889557,0.11334744095802307,1.0,1.0,0.14129798114299774,3,0.8958333333333334,1.0,0.04448410123586655
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,ClimateFEVER,16,8,0.29587674140930176,0.28823739290237427,0.007639346644282341,-0.012496888637542725,0.11570996791124344,0.4375,0.6464285850524902,0.0910646915435791,3,0.875,0.5625,0.07001668214797974
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,DBPedia,16,8,0.41142648458480835,0.11610016226768494,0.2953263223171234,0.28880125284194946,0.15488585829734802,1.0,1.0,0.13736987113952637,3,0.8333333333333334,1.0,0.04556049406528473
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,FEVER,16,8,0.5991694927215576,0.19597090780735016,0.40319857001304626,0.40590620040893555,0.07495515048503876,1.0,1.0,0.1748988926410675,3,0.7708333333333333,1.0,0.09990233927965164
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,FiQA2018,16,8,0.46660366654396057,0.24846512079238892,0.21813856065273285,0.24280771613121033,0.09917577356100082,0.9375,0.96875,0.12408506125211716,3,0.8541666666666666,1.0,0.04259374365210533
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,HotpotQA,16,8,0.44868093729019165,0.16256265342235565,0.2861182987689972,0.2661132216453552,0.176566943526268,1.0,1.0,0.14279568195343018,3,0.8958333333333334,1.0,0.04581691324710846
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,MSMARCO,16,8,0.5617026090621948,0.11542437970638275,0.4462782144546509,0.43476545810699463,0.14024478197097778,1.0,1.0,0.20358732342720032,3,0.7916666666666666,1.0,0.0723605528473854
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,NFCorpus,16,8,0.1676177680492401,0.17058336734771729,-0.0029656263068318367,-0.017732970416545868,0.13397768139839172,0.5,0.6391369104385376,0.061151083558797836,3,0.7916666666666666,0.6875,0.056269437074661255
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,NQ,16,8,0.5475931763648987,0.12061811983585358,0.4269750118255615,0.41801294684410095,0.12409092485904694,1.0,1.0,0.1960763931274414,3,0.8125,1.0,0.0800386369228363
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,QuoraRetrieval,16,8,0.6396321654319763,0.14923670887947083,0.49039551615715027,0.4860554337501526,0.12575440108776093,1.0,1.0,0.21131454408168793,3,0.7916666666666666,1.0,0.05232756584882736
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,SCIDOCS,16,8,0.2927989959716797,0.1989155113697052,0.09388348460197449,0.11893326044082642,0.1638270914554596,0.75,0.8136160373687744,0.09954280406236649,3,0.8958333333333334,1.0,0.06494328379631042
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,SciFact,16,8,0.48642292618751526,0.21294929087162018,0.2734736502170563,0.253379225730896,0.11626521497964859,1.0,1.0,0.13714352250099182,3,0.875,0.9375,0.08300341665744781
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,TRECCOVID,16,8,0.4313703775405884,0.34395313262939453,0.08741726726293564,0.08519290387630463,0.11249427497386932,0.8125,0.8828125,0.07832513749599457,3,0.7916666666666666,0.875,0.08228852599859238
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,4,0.8,313,dense/seed161803/adamw-scale-matched/checkpoint-313,cosine,Touche2020,16,8,0.521040678024292,0.2061457335948944,0.3148949146270752,0.3444209694862366,0.11093907058238983,1.0,1.0,0.1376737356185913,3,0.75,1.0,0.07138282060623169
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,ArguAna,16,8,0.5179698467254639,0.2780662477016449,0.23990364372730255,0.19838210940361023,0.11186647415161133,1.0,1.0,0.1402851790189743,3,0.875,1.0,0.04255051910877228
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,ClimateFEVER,16,8,0.2860242426395416,0.2772316634654999,0.008792581036686897,-0.0018554329872131348,0.11337302625179291,0.5,0.675595223903656,0.08848749846220016,3,0.875,0.5,0.06236942857503891
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,DBPedia,16,8,0.4089420437812805,0.11397270858287811,0.2949693500995636,0.28246840834617615,0.15483365952968597,1.0,1.0,0.13819009065628052,3,0.8333333333333333,1.0,0.045812588185071945
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,FEVER,16,8,0.5930407047271729,0.18515360355377197,0.4078871011734009,0.40838292241096497,0.0737481638789177,1.0,1.0,0.1751641035079956,3,0.75,1.0,0.09288230538368225
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,FiQA2018,16,8,0.4611910581588745,0.2432299107313156,0.2179611474275589,0.239436537027359,0.09855234622955322,0.9375,0.96875,0.12380026280879974,3,0.8333333333333333,1.0,0.041151341050863266
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,HotpotQA,16,8,0.440653920173645,0.15903152525424957,0.28162243962287903,0.2544313371181488,0.18055227398872375,1.0,1.0,0.1406707763671875,3,0.875,1.0,0.04504045471549034
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,MSMARCO,16,8,0.5524239540100098,0.11036692559719086,0.4420570433139801,0.4371589720249176,0.1406603902578354,1.0,1.0,0.2023288905620575,3,0.8333333333333334,1.0,0.0723753497004509
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,NFCorpus,16,8,0.15957340598106384,0.1644199639558792,-0.004846576601266861,-0.015542112290859222,0.13098374009132385,0.5,0.6391369104385376,0.06054657697677612,3,0.7916666666666666,0.6875,0.05399337038397789
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,NQ,16,8,0.5391077399253845,0.11570831388235092,0.4233993887901306,0.4122757315635681,0.11931418627500534,1.0,1.0,0.19410918653011322,3,0.8125,1.0,0.07684767991304398
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,QuoraRetrieval,16,8,0.6370619535446167,0.14917317032814026,0.48788878321647644,0.48286208510398865,0.12451988458633423,1.0,1.0,0.21037019789218903,3,0.8125,1.0,0.05067253112792969
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,SCIDOCS,16,8,0.2880326807498932,0.19250820577144623,0.09552448242902756,0.12164147198200226,0.16278889775276184,0.75,0.8136160373687744,0.09954548627138138,3,0.875,1.0,0.059504806995391846
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,SciFact,16,8,0.4809114336967468,0.20405590534210205,0.27685555815696716,0.25613999366760254,0.11869940906763077,1.0,1.0,0.1377527117729187,3,0.875,0.9375,0.07601986080408096
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,TRECCOVID,16,8,0.42072299122810364,0.3336085081100464,0.08711449801921844,0.0894671380519867,0.11362027376890182,0.8125,0.8828125,0.07931357622146606,3,0.7916666666666666,0.875,0.07315964251756668
dense,checkpoint,161803,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed161803/adamw-scale-matched/checkpoint-391,cosine,Touche2020,16,8,0.5125109553337097,0.19814930856227875,0.3143616318702698,0.345071017742157,0.11225434392690659,1.0,1.0,0.1374053657054901,3,0.7708333333333333,1.0,0.06521764397621155
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,ArguAna,16,8,0.5353816151618958,0.29953619837760925,0.2358454316854477,0.22494234144687653,0.10600949823856354,1.0,1.0,0.13531498610973358,3,0.875,1.0,0.05839055776596069
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,ClimateFEVER,16,8,0.29207345843315125,0.2922573983669281,-0.00018395856022834778,0.006831936538219452,0.10721027851104736,0.5625,0.7083333134651184,0.08996371179819107,3,0.8333333333333334,0.625,0.06986340135335922
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,DBPedia,16,8,0.41984719038009644,0.12476979941129684,0.2950773537158966,0.2990906536579132,0.15431956946849823,1.0,1.0,0.13724006712436676,3,0.8125,1.0,0.042581766843795776
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,FEVER,16,8,0.5997462272644043,0.21726906299591064,0.3824772536754608,0.37076932191848755,0.07797682285308838,1.0,1.0,0.16516664624214172,3,0.7291666666666666,1.0,0.11879385262727737
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,FiQA2018,16,8,0.4619828462600708,0.250529021024704,0.2114538550376892,0.23650071024894714,0.08733578771352768,0.9375,0.96875,0.1174844428896904,3,0.875,1.0,0.04485991969704628
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,HotpotQA,16,8,0.4653160870075226,0.19381968677043915,0.271496444940567,0.2703753709793091,0.1640426218509674,1.0,1.0,0.13958434760570526,3,0.8958333333333334,1.0,0.060277294367551804
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,MSMARCO,16,8,0.5376818180084229,0.12471522390842438,0.41296660900115967,0.42742082476615906,0.14216473698616028,1.0,1.0,0.19356906414031982,3,0.8541666666666666,1.0,0.06270883232355118
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,NFCorpus,16,8,0.16321668028831482,0.1747628003358841,-0.011546137742698193,-0.03521248698234558,0.12819825112819672,0.3125,0.5364583730697632,0.056912899017333984,3,0.75,0.5625,0.06462901830673218
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,NQ,16,8,0.5313330888748169,0.12670178711414337,0.40463128685951233,0.35780423879623413,0.12686772644519806,1.0,1.0,0.1872168481349945,3,0.8541666666666666,1.0,0.08163711428642273
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,QuoraRetrieval,16,8,0.645717203617096,0.16058500111103058,0.48513221740722656,0.4621257185935974,0.10957971960306168,1.0,1.0,0.2103244960308075,3,0.8125,1.0,0.04354238882660866
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,SCIDOCS,16,8,0.2908989191055298,0.1938875913619995,0.09701132029294968,0.11113319545984268,0.1650809496641159,0.75,0.8151041269302368,0.09658969193696976,3,0.8958333333333334,0.9375,0.06381034106016159
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,SciFact,16,8,0.4721444249153137,0.2124640941619873,0.25968030095100403,0.25210708379745483,0.12046502530574799,1.0,1.0,0.12817661464214325,3,0.875,0.9375,0.08772137016057968
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,TRECCOVID,16,8,0.4133819341659546,0.32501909136772156,0.08836283534765244,0.07899847626686096,0.10353954881429672,0.8125,0.8828125,0.08115629851818085,3,0.8125,0.8125,0.0629466250538826
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed161803/muon-scale-matched/checkpoint-79,cosine,Touche2020,16,8,0.5041944980621338,0.20165735483169556,0.30253711342811584,0.31634920835494995,0.11135019361972809,1.0,1.0,0.13258734345436096,3,0.7916666666666666,1.0,0.06491866707801819
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,ArguAna,16,8,0.5450929999351501,0.3088010847568512,0.23629193007946014,0.22313635051250458,0.10464978963136673,1.0,1.0,0.13942930102348328,3,0.875,1.0,0.06251798570156097
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,ClimateFEVER,16,8,0.2880054712295532,0.2814098596572876,0.006595604121685028,-0.0013254284858703613,0.10829100012779236,0.5,0.6875,0.08660241961479187,3,0.8333333333333333,0.5,0.06758494675159454
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,DBPedia,16,8,0.3989667296409607,0.12293019890785217,0.2760365307331085,0.2712870240211487,0.148385152220726,0.9375,0.9583333730697632,0.1315324902534485,3,0.7916666666666666,0.9375,0.04107271134853363
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,FEVER,16,8,0.5885891318321228,0.1788194328546524,0.40976977348327637,0.4155888557434082,0.07945781201124191,1.0,1.0,0.16877004504203796,3,0.7291666666666666,1.0,0.09782328456640244
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,FiQA2018,16,8,0.457901269197464,0.24916501343250275,0.20873622596263885,0.22740207612514496,0.08972951024770737,0.9375,0.96875,0.12081100046634674,3,0.8541666666666666,1.0,0.04544641822576523
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,HotpotQA,16,8,0.41600605845451355,0.1509992778301239,0.26500678062438965,0.22018994390964508,0.1766718327999115,1.0,1.0,0.13293057680130005,3,0.875,1.0,0.04250149056315422
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,MSMARCO,16,8,0.521171510219574,0.10096515715122223,0.42020630836486816,0.3915824890136719,0.12960471212863922,1.0,1.0,0.191725492477417,3,0.7708333333333333,1.0,0.0700988918542862
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,NFCorpus,16,8,0.16046594083309174,0.16853564977645874,-0.008069731295108795,-0.015299826860427856,0.1317516714334488,0.4375,0.6125743985176086,0.06145898252725601,3,0.75,0.5625,0.060978252440690994
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,NQ,16,8,0.5107022523880005,0.11709387600421906,0.39360833168029785,0.37229180335998535,0.1265679895877838,1.0,1.0,0.18637427687644958,3,0.8541666666666666,1.0,0.07054081559181213
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,QuoraRetrieval,16,8,0.6315903663635254,0.16496911644935608,0.4666212797164917,0.45583945512771606,0.11671537160873413,1.0,1.0,0.20277445018291473,3,0.8333333333333333,1.0,0.0442996583878994
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,SCIDOCS,16,8,0.28415125608444214,0.1988922655582428,0.08525899052619934,0.10628950595855713,0.16326433420181274,0.75,0.8151041269302368,0.09634257853031158,3,0.875,1.0,0.06487450748682022
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,SciFact,16,8,0.4780362844467163,0.21530269086360931,0.2627336084842682,0.2530573010444641,0.11668924987316132,1.0,1.0,0.1296498030424118,3,0.8125,0.9375,0.0919405072927475
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,TRECCOVID,16,8,0.4204714596271515,0.3473063111305237,0.07316514849662781,0.09049646556377411,0.10285411030054092,0.8125,0.8723958134651184,0.07761076837778091,3,0.8333333333333333,0.8125,0.07996819913387299
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed161803/muon-scale-matched/checkpoint-157,cosine,Touche2020,16,8,0.5133726596832275,0.21230347454547882,0.3010692298412323,0.3195232152938843,0.10709216445684433,1.0,1.0,0.13170449435710907,3,0.75,1.0,0.07344388216733932
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,ArguAna,16,8,0.5312322378158569,0.29435455799102783,0.23687763512134552,0.202971413731575,0.11161234229803085,1.0,1.0,0.13552966713905334,3,0.8541666666666666,1.0,0.058709219098091125
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,ClimateFEVER,16,8,0.3113415837287903,0.3051261901855469,0.006215428002178669,-0.006138443946838379,0.10752011835575104,0.5,0.6979166269302368,0.08961252123117447,3,0.8333333333333333,0.5,0.0831078588962555
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,DBPedia,16,8,0.4281657934188843,0.13290660083293915,0.2952592372894287,0.2891651391983032,0.14863857626914978,1.0,1.0,0.13972416520118713,3,0.7708333333333333,1.0,0.05034489929676056
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,FEVER,16,8,0.6014038324356079,0.21297094225883484,0.3884328305721283,0.38154417276382446,0.07745106518268585,1.0,1.0,0.16556181013584137,3,0.7291666666666666,1.0,0.11860231310129166
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,FiQA2018,16,8,0.4595211148262024,0.24710609018802643,0.21241500973701477,0.22956150770187378,0.10616742074489594,0.9375,0.96875,0.12517604231834412,3,0.8333333333333333,1.0,0.04237886145710945
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,HotpotQA,16,8,0.44981154799461365,0.17022743821144104,0.2795841097831726,0.2603379786014557,0.17126266658306122,1.0,1.0,0.14209184050559998,3,0.875,1.0,0.05005020275712013
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,MSMARCO,16,8,0.5602767467498779,0.12417888641357422,0.4360978603363037,0.41534149646759033,0.1335475593805313,1.0,1.0,0.19982534646987915,3,0.7916666666666666,1.0,0.06953296810388565
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,NFCorpus,16,8,0.1646173596382141,0.17743270099163055,-0.012815353460609913,-0.025705702602863312,0.12695519626140594,0.375,0.5673363208770752,0.06263437122106552,3,0.7291666666666666,0.625,0.06728771328926086
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,NQ,16,8,0.5462080836296082,0.12814006209373474,0.4180680513381958,0.3984811305999756,0.12584885954856873,1.0,1.0,0.19438201189041138,3,0.8541666666666666,1.0,0.08397116512060165
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,QuoraRetrieval,16,8,0.6315892934799194,0.15497899055480957,0.47661030292510986,0.47413432598114014,0.12035097181797028,1.0,1.0,0.20511391758918762,3,0.8125,1.0,0.04910602048039436
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,SCIDOCS,16,8,0.2895117402076721,0.20398926734924316,0.08552245795726776,0.10828939825296402,0.166507750749588,0.75,0.8104910850524902,0.09715616703033447,3,0.8333333333333333,1.0,0.07018443942070007
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,SciFact,16,8,0.4904431104660034,0.224643275141716,0.2657998204231262,0.2532539367675781,0.11257706582546234,1.0,1.0,0.1356862485408783,3,0.8541666666666666,0.9375,0.09327569603919983
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,TRECCOVID,16,8,0.44540274143218994,0.364249050617218,0.08115369826555252,0.07630468904972076,0.11075159907341003,0.8125,0.8828125,0.07913527637720108,3,0.8125,0.875,0.09948373585939407
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed161803/muon-scale-matched/checkpoint-235,cosine,Touche2020,16,8,0.5257694125175476,0.2240271121263504,0.3017423152923584,0.3301742672920227,0.11421932280063629,1.0,1.0,0.13313859701156616,3,0.7291666666666666,1.0,0.08518575131893158
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed161803/muon-scale-matched/checkpoint-313,cosine,ArguAna,16,8,0.5378556251525879,0.2945179045200348,0.2433376908302307,0.21483264863491058,0.11741600185632706,1.0,1.0,0.14050845801830292,3,0.8541666666666666,1.0,0.05485585704445839
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed161803/muon-scale-matched/checkpoint-313,cosine,ClimateFEVER,16,8,0.30423521995544434,0.29842108488082886,0.005814161151647568,-0.0019065290689468384,0.10873175412416458,0.5,0.6776785850524902,0.08991818875074387,3,0.875,0.5,0.0799289271235466
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed161803/muon-scale-matched/checkpoint-313,cosine,DBPedia,16,8,0.40405458211898804,0.12200729548931122,0.282047301530838,0.28180766105651855,0.1521691232919693,0.9375,0.96875,0.1341579705476761,3,0.7708333333333334,0.9375,0.04881396144628525
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed161803/muon-scale-matched/checkpoint-313,cosine,FEVER,16,8,0.5958493947982788,0.20529226958751678,0.3905571401119232,0.3931487798690796,0.07574594765901566,1.0,1.0,0.16837477684020996,3,0.7708333333333333,1.0,0.1101737692952156
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed161803/muon-scale-matched/checkpoint-313,cosine,FiQA2018,16,8,0.46556445956230164,0.25648993253707886,0.20907454192638397,0.22779487073421478,0.1014404222369194,0.9375,0.96875,0.12402033060789108,3,0.8333333333333333,1.0,0.04372427612543106
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed161803/muon-scale-matched/checkpoint-313,cosine,HotpotQA,16,8,0.449662983417511,0.1730167120695114,0.27664631605148315,0.25441592931747437,0.17228198051452637,1.0,1.0,0.1432894766330719,3,0.8958333333333334,1.0,0.047414809465408325
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed161803/muon-scale-matched/checkpoint-313,cosine,MSMARCO,16,8,0.5545104742050171,0.11741729825735092,0.4370931386947632,0.4322422742843628,0.14073587954044342,1.0,1.0,0.20152480900287628,3,0.7916666666666666,1.0,0.07317373901605606
dense,checkpoint,161803,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed161803/muon-scale-matched/checkpoint-313,cosine,NFCorpus,16,8,0.16614317893981934,0.18059827387332916,-0.014455100521445274,-0.04355696961283684,0.13287118077278137,0.3125,0.5349702835083008,0.062444642186164856,3,0.75,0.5625,0.06475178897380829
