cumulative_displacement_frobenius_norm,cumulative_displacement_to_weight_ratio,cumulative_nonzero_parameter_fraction,cumulative_nonzero_parameters,cumulative_parameter_mass_in_nonzero_matrices,cumulative_sketch_captured_energy_parameter_weighted,cumulative_sketch_effective_rank_fraction_parameter_weighted,cumulative_sketch_effective_rank_parameter_weighted,cumulative_stable_rank_fraction_parameter_weighted,cumulative_stable_rank_parameter_weighted,hidden_parameters,hidden_tensors,learning_rate,optimizer,progress_fraction,run_id,saved_segment_frobenius_norm,saved_segment_nonzero_parameter_fraction,saved_segment_nonzero_parameters,saved_segment_parameter_mass_in_nonzero_matrices,saved_segment_row_cv_parameter_weighted,saved_segment_sketch_captured_energy_parameter_weighted,saved_segment_sketch_effective_rank_fraction_parameter_weighted,saved_segment_sketch_effective_rank_parameter_weighted,saved_segment_stable_rank_fraction_parameter_weighted,saved_segment_stable_rank_parameter_weighted,saved_segment_to_weight_ratio,saved_segment_top_1pct_row_energy_parameter_weighted,stage,step,weight_frobenius_norm
39.990292571036406,0.033605341787423554,0.9999992293540878,110297003,1.0,0.18564371931999124,0.08312219329536917,63.83784445084353,0.3250201471986618,249.61547304857223,110297088,88,0.001,normuon,0.2,verified-v3-normuon-1e-3,39.990292571036406,0.9999992293540878,110297003,1.0,0.030846892348067326,0.18564371931999124,0.08312219329536917,63.83784445084353,0.3250201471986618,249.61547304857223,0.033605341787423554,0.012601247779467207,1,782,1189.9980908988211
56.8336245500939,0.0480259101307994,0.9999993653504252,110297018,1.0,0.1888271780575023,0.08311784967328563,63.83450854908336,0.3181215145902413,244.31732320530529,110297088,88,0.001,normuon,0.4,verified-v3-normuon-1e-3,39.08728603642578,0.9999991114905953,110296990,1.0,0.03012133639724178,0.1857580608304809,0.08313991546418364,63.851455076493046,0.34147662678716867,262.2540493725455,0.03302978652694663,0.012381785805710655,2,1563,1183.3950547799416
64.25953550205224,0.054520514527949204,0.9999995013467626,110297033,1.0,0.18980828640773334,0.08310514139990968,63.824748595130636,0.3070525683714957,235.81637250930868,110297088,88,0.001,normuon,0.6,verified-v3-normuon-1e-3,28.19208335977311,0.9999988122986528,110296957,1.0,0.030522228746530527,0.18601600953283157,0.08313408058382397,63.846973888376816,0.33925990290182795,260.55160542860386,0.02391935886839046,0.01241245812532258,3,2345,1178.6303936862237
67.16679365558655,0.05712772650047358,0.9999995194796076,110297035,1.0,0.19044886027427918,0.08309113073582743,63.81398840511547,0.297992270526189,228.85806376411315,110297088,88,0.001,normuon,0.8,verified-v3-normuon-1e-3,17.25593078732447,0.9999982048483456,110296890,1.0,0.030798101598486543,0.18606325079572392,0.08313095806010479,63.844575790160484,0.3364667675180656,258.4064774538744,0.014676777628901773,0.012468507842105977,4,3126,1175.73020615532
67.73097665383594,0.05765580912559717,0.9999995920109876,110297043,1.0,0.1907470565349023,0.08308630820476648,63.810284701260656,0.2946178967302496,226.2665446888317,110297088,88,0.001,normuon,1.0,verified-v3-normuon-1e-3,6.554485524945176,0.9999954667887515,110296588,1.0,0.03075246791788601,0.18336142460133303,0.0831363667699105,63.84872967929126,0.3446332386258239,264.6783272646328,0.005579487924323708,0.012449752113577676,5,3907,1174.7467892834713
116.05731208371876,0.09828377692696008,0.9999997370737476,110297059,1.0,0.1836282490568365,0.08314244097194995,63.85339466645756,0.3448766750979126,264.86528647519685,110297088,88,0.003,normuon,0.2,verified-v3-normuon-3e-3,116.05731208371876,0.9999997370737476,110297059,1.0,0.029321392176344115,0.1836282490568365,0.08314244097194995,63.85339466645756,0.3448766750979126,264.86528647519685,0.09828377692696008,0.012303685512951511,1,782,1180.8389513761476
163.69892165904076,0.14053185586924344,0.9999997370737476,110297059,1.0,0.18711623354232249,0.08312837928267937,63.84259528909775,0.3265432299458407,250.78520059840565,110297088,88,0.003,normuon,0.4,verified-v3-normuon-3e-3,114.27226052548136,0.9999997189409026,110297057,1.0,0.030345603435195705,0.1860580297714886,0.08313485342551043,63.847567430792004,0.3399746728240912,261.1005487289021,0.0981001749019932,0.012360858163213665,2,1563,1164.8527705444444
183.95475444021142,0.15957583331774886,0.9999998458708176,110297071,1.0,0.1883438662650751,0.08311273740627761,63.83058232802121,0.3134311405201434,240.71511591947015,110297088,88,0.003,normuon,0.6,verified-v3-normuon-3e-3,82.43528209579752,0.99999967360879,110297052,1.0,0.030459171718853043,0.18665758910822997,0.08312633536663072,63.841025561572394,0.33625565402860524,258.2443422939688,0.07151040414938607,0.012373568599714953,3,2345,1152.7732653221935
191.3656237438205,0.16712354121840245,0.9999998186715501,110297068,1.0,0.18901873455646842,0.08309724398369032,63.81868337947417,0.3042092319584573,233.6326901440952,110297088,88,0.003,normuon,0.8,verified-v3-normuon-3e-3,50.55854112096653,0.9999994650810726,110297029,1.0,0.03057967159737718,0.18698996444915067,0.08312080932014129,63.836781557868505,0.3357985123806034,257.8932575083034,0.04415381543282532,0.012398087237787278,4,3126,1145.054863896988
192.60367810640093,0.16860739426007285,0.9999998368043951,110297070,1.0,0.18921363015066495,0.08309009721678634,63.8131946624919,0.29995731363959494,230.3672168752089,110297088,88,0.003,normuon,1.0,verified-v3-normuon-3e-3,19.362175115555058,0.9999984043096405,110296912,1.0,0.030581746220509,0.18479905492641072,0.08312016943346795,63.836290124903385,0.33978423571841604,260.9542930317435,0.01694986266896462,0.01242432638972918,5,3907,1142.3204714813064
