defined_parameter_fraction,defined_parameters,defined_tensors,displacement_kind,first_learning_rate,first_optimizer,first_run_id,left_subspace_overlap,mean_subspace_overlap,progress_fraction,right_subspace_overlap,second_learning_rate,second_optimizer,second_run_id,stage,step,undefined_zero_parameters
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.6866777599814103,0.7382218193083523,1.0,0.7897658786352943,1e-05,adamw,verified-v3-adamw-1e-5,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.376001460109165,0.46340064608795756,1.0,0.5507998320667501,3e-05,adamw,verified-v3-adamw-3e-5,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.37465269369556303,0.38719503081498297,1.0,0.39973736793440295,0.0001,muon,verified-v3-muon-1e-4,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.12997624782078407,0.1452432107479177,1.0,0.16051017367505135,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.031217959913659225,0.03803458231386733,1.0,0.04485120471407545,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.017239414778025073,0.023040785802837044,1.0,0.028842156827649013,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.4033427691077166,0.4022260185550241,1.0,0.4011092680023316,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.14170207055335377,0.15222721541908016,1.0,0.16275236028480658,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.03491428338070923,0.039693342713529575,1.0,0.04447240204634992,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.020184555743387678,0.024564672390965218,1.0,0.028944789038542758,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.6434691919681222,0.6922116003093872,1.0,0.7409540086506522,3e-05,adamw,verified-v3-adamw-3e-5,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.38623065401844797,0.3954415469963283,1.0,0.4046524399742086,0.0001,muon,verified-v3-muon-1e-4,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.17587573296405415,0.18736352576291498,1.0,0.1988513185617758,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.040503612993394625,0.04707871264912546,1.0,0.0536538123048563,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.018749524181818262,0.024881500073454597,1.0,0.031013475965090933,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.40216390310443023,0.3987050943753936,1.0,0.395246285646357,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.19138216051985235,0.19597898250356077,1.0,0.2005758044872692,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.045912336916687654,0.049533411158238824,1.0,0.05315448539978999,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.022715947192341567,0.026740847862659293,1.0,0.030765748532977016,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.26114592729086544,0.2794629564498835,1.0,0.29777998560890157,0.0001,muon,verified-v3-muon-1e-4,5,3907,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.19168002218167413,0.20009471563731923,1.0,0.20850940909296434,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.057152374483206696,0.0626566711225532,1.0,0.0681609677618997,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.020825120695134536,0.027594019317710623,1.0,0.03436291794028671,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.26711998844051105,0.27661462915055257,1.0,0.28610926986059404,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.20507540011947806,0.20660178717923036,1.0,0.2081281742389827,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.06654234654842851,0.06837766639948051,1.0,0.0702129862505325,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.026742535917197958,0.03040050467187389,1.0,0.03405847342654983,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.4183800317705634,0.42951063134453515,1.0,0.4406412309185069,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.09707172958050819,0.10416266398833078,1.0,0.11125359839615337,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.03427267192120858,0.043004592945351,1.0,0.05173651396949342,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.8113469440031816,0.8265154132231034,1.0,0.8416838824430252,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.39141879935953067,0.40828703638704067,1.0,0.4251552734145506,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.0910140329145174,0.09997079971639868,1.0,0.10892756651827996,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.03343349718115228,0.04311728649299572,1.0,0.052801075804839157,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.26702065383367996,0.2770430436507266,1.0,0.2870654334677732,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.0595706634741416,0.07686871304151846,1.0,0.09416676260889532,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.3619681808719023,0.37820788887254697,1.0,0.3944475968731916,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.6897997239375497,0.6998791620533734,1.0,0.7099586001691971,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.2564752767270899,0.2681236157124055,1.0,0.27977195469772115,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.060236246688640055,0.07873132031032427,1.0,0.09722639393200849,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.09147409592720276,0.11307020767288094,1.0,0.1346663194185591,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.0857069056660415,0.09492743078041523,1.0,0.10414795589478895,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.2245865804466972,0.23826261898652118,1.0,0.2519386575263452,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.520039153768417,0.5297703383600011,1.0,0.539501522951585,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.09771451469570558,0.12049036481004348,1.0,0.14326621492438138,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.03157689087690516,0.041588665155524555,1.0,0.05160043943414395,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.05483609114220754,0.07419760314558438,1.0,0.09355911514896123,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.08217881416732614,0.10630915122714273,1.0,0.1304394882869593,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.14565018098303342,0.16766948081592825,1.0,0.18968878064882308,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.41781916258169366,0.4305288386854896,1.0,0.4432385147892855,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.09957654126745494,0.10678244502667118,1.0,0.11398834878588743,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.038519113937163736,0.04687665881001376,1.0,0.055234203682863775,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.0003,normuon,verified-v3-normuon-3e-4,0.2850575852680971,0.2957202459082884,1.0,0.30638290654847966,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,0.0003,normuon,verified-v3-normuon-3e-4,0.06934421356110011,0.08673690003467435,1.0,0.10412958650824858,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,0.001,normuon,verified-v3-normuon-1e-3,0.11034783336488321,0.13295859639298788,1.0,0.15556935942109257,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
