family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,tensor,rows,columns,parameters,gradient_steps,weight_frobenius_norm,operator_pair,cosine
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,152.6477813720703,adamw__normuon,0.4642902910709381
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,152.6477813720703,muon__normuon,0.9718205332756042
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.20.mlp.Wo.weight,768,1152,884736,8,123.84432220458984,adamw__muon,0.4360293745994568
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.20.mlp.Wo.weight,768,1152,884736,8,123.84432220458984,adamw__normuon,0.4360159933567047
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.20.mlp.Wo.weight,768,1152,884736,8,123.84432220458984,muon__normuon,0.999387800693512
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.attn.Wo.weight,768,768,589824,8,114.76612091064453,adamw__muon,0.44669365882873535
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.attn.Wo.weight,768,768,589824,8,114.76612091064453,adamw__normuon,0.4480290412902832
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.attn.Wo.weight,768,768,589824,8,114.76612091064453,muon__normuon,0.995602011680603
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,136.24876403808594,adamw__muon,0.4769304394721985
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,136.24876403808594,adamw__normuon,0.5157597661018372
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,136.24876403808594,muon__normuon,0.9074676036834717
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,153.19277954101562,adamw__muon,0.44721004366874695
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,153.19277954101562,adamw__normuon,0.504741370677948
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,153.19277954101562,muon__normuon,0.8631618022918701
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.mlp.Wo.weight,768,1152,884736,8,122.27865600585938,adamw__muon,0.43236368894577026
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.mlp.Wo.weight,768,1152,884736,8,122.27865600585938,adamw__normuon,0.4348481595516205
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.21.mlp.Wo.weight,768,1152,884736,8,122.27865600585938,muon__normuon,0.9930728673934937
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.attn.Wo.weight,768,768,589824,8,53.17264938354492,adamw__muon,0.5167282819747925
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.attn.Wo.weight,768,768,589824,8,53.17264938354492,adamw__normuon,0.5165812373161316
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.attn.Wo.weight,768,768,589824,8,53.17264938354492,muon__normuon,0.9998090267181396
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,145.04461669921875,adamw__muon,0.5306631922721863
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,145.04461669921875,adamw__normuon,0.5488350987434387
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,145.04461669921875,muon__normuon,0.9617277383804321
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,160.0115509033203,adamw__muon,0.6193512678146362
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,160.0115509033203,adamw__normuon,0.6222966909408569
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,160.0115509033203,muon__normuon,0.9899061918258667
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.mlp.Wo.weight,768,1152,884736,8,116.14327239990234,adamw__muon,0.6026034951210022
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.mlp.Wo.weight,768,1152,884736,8,116.14327239990234,adamw__normuon,0.602607250213623
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.3.mlp.Wo.weight,768,1152,884736,8,116.14327239990234,muon__normuon,0.9999766945838928
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.attn.Wo.weight,768,768,589824,8,55.70750045776367,adamw__muon,0.5878316164016724
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.attn.Wo.weight,768,768,589824,8,55.70750045776367,adamw__normuon,0.5877209305763245
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.attn.Wo.weight,768,768,589824,8,55.70750045776367,muon__normuon,0.9999188184738159
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,158.09339904785156,adamw__muon,0.5836977958679199
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,158.09339904785156,adamw__normuon,0.5992361307144165
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,158.09339904785156,muon__normuon,0.9621290564537048
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,158.40093994140625,adamw__muon,0.6294112205505371
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,158.40093994140625,adamw__normuon,0.632588803768158
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,158.40093994140625,muon__normuon,0.9905630946159363
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.mlp.Wo.weight,768,1152,884736,8,116.12361145019531,adamw__muon,0.6278539299964905
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.mlp.Wo.weight,768,1152,884736,8,116.12361145019531,adamw__normuon,0.6278059482574463
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.4.mlp.Wo.weight,768,1152,884736,8,116.12361145019531,muon__normuon,0.99980628490448
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.attn.Wo.weight,768,768,589824,8,61.549434661865234,adamw__muon,0.5594378709793091
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.attn.Wo.weight,768,768,589824,8,61.549434661865234,adamw__normuon,0.5593485832214355
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.attn.Wo.weight,768,768,589824,8,61.549434661865234,muon__normuon,0.999889612197876
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,158.0013885498047,adamw__muon,0.5623875856399536
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,158.0013885498047,adamw__normuon,0.5822545886039734
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,158.0013885498047,muon__normuon,0.9517369270324707
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,155.97958374023438,adamw__muon,0.6244850158691406
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,155.97958374023438,adamw__normuon,0.6285529136657715
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,155.97958374023438,muon__normuon,0.9875446557998657
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.mlp.Wo.weight,768,1152,884736,8,116.53282928466797,adamw__muon,0.6019870042800903
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.mlp.Wo.weight,768,1152,884736,8,116.53282928466797,adamw__normuon,0.6019746661186218
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.5.mlp.Wo.weight,768,1152,884736,8,116.53282928466797,muon__normuon,0.9999768137931824
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.attn.Wo.weight,768,768,589824,8,66.97726440429688,adamw__muon,0.5032304525375366
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.attn.Wo.weight,768,768,589824,8,66.97726440429688,adamw__normuon,0.5031119585037231
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.attn.Wo.weight,768,768,589824,8,66.97726440429688,muon__normuon,0.9998142719268799
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.attn.Wqkv.weight,2304,768,1769472,8,148.30987548828125,adamw__muon,0.5363070964813232
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.attn.Wqkv.weight,2304,768,1769472,8,148.30987548828125,adamw__normuon,0.5485475063323975
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.attn.Wqkv.weight,2304,768,1769472,8,148.30987548828125,muon__normuon,0.9713494181632996
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.mlp.Wi.weight,2304,768,1769472,8,158.162841796875,adamw__muon,0.5984082818031311
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.mlp.Wi.weight,2304,768,1769472,8,158.162841796875,adamw__normuon,0.6030122637748718
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.mlp.Wi.weight,2304,768,1769472,8,158.162841796875,muon__normuon,0.9840030074119568
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.mlp.Wo.weight,768,1152,884736,8,116.64899444580078,adamw__muon,0.5787607431411743
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.mlp.Wo.weight,768,1152,884736,8,116.64899444580078,adamw__normuon,0.5787372589111328
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.6.mlp.Wo.weight,768,1152,884736,8,116.64899444580078,muon__normuon,0.9999666213989258
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.attn.Wo.weight,768,768,589824,8,65.9254379272461,adamw__muon,0.5347979664802551
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.attn.Wo.weight,768,768,589824,8,65.9254379272461,adamw__normuon,0.5347414612770081
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.attn.Wo.weight,768,768,589824,8,65.9254379272461,muon__normuon,0.9999029636383057
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.attn.Wqkv.weight,2304,768,1769472,8,160.88714599609375,adamw__muon,0.5301794409751892
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.attn.Wqkv.weight,2304,768,1769472,8,160.88714599609375,adamw__normuon,0.5498631000518799
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.attn.Wqkv.weight,2304,768,1769472,8,160.88714599609375,muon__normuon,0.9471864104270935
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.mlp.Wi.weight,2304,768,1769472,8,159.52633666992188,adamw__muon,0.5775249600410461
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.mlp.Wi.weight,2304,768,1769472,8,159.52633666992188,adamw__normuon,0.5832258462905884
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.mlp.Wi.weight,2304,768,1769472,8,159.52633666992188,muon__normuon,0.9758288264274597
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.mlp.Wo.weight,768,1152,884736,8,118.80610656738281,adamw__muon,0.577111542224884
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.mlp.Wo.weight,768,1152,884736,8,118.80610656738281,adamw__normuon,0.5770708918571472
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.7.mlp.Wo.weight,768,1152,884736,8,118.80610656738281,muon__normuon,0.9999656081199646
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.attn.Wo.weight,768,768,589824,8,69.45220947265625,adamw__muon,0.5349283218383789
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.attn.Wo.weight,768,768,589824,8,69.45220947265625,adamw__normuon,0.5348512530326843
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.attn.Wo.weight,768,768,589824,8,69.45220947265625,muon__normuon,0.9999004602432251
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.attn.Wqkv.weight,2304,768,1769472,8,154.8636474609375,adamw__muon,0.5522894859313965
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.attn.Wqkv.weight,2304,768,1769472,8,154.8636474609375,adamw__normuon,0.5660041570663452
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.attn.Wqkv.weight,2304,768,1769472,8,154.8636474609375,muon__normuon,0.9690398573875427
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.mlp.Wi.weight,2304,768,1769472,8,161.17819213867188,adamw__muon,0.5688040256500244
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.mlp.Wi.weight,2304,768,1769472,8,161.17819213867188,adamw__normuon,0.5736970901489258
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.mlp.Wi.weight,2304,768,1769472,8,161.17819213867188,muon__normuon,0.9786400198936462
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.mlp.Wo.weight,768,1152,884736,8,119.08248138427734,adamw__muon,0.5747723579406738
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.mlp.Wo.weight,768,1152,884736,8,119.08248138427734,adamw__normuon,0.5747304558753967
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.8.mlp.Wo.weight,768,1152,884736,8,119.08248138427734,muon__normuon,0.9999688267707825
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.attn.Wo.weight,768,768,589824,8,75.74324035644531,adamw__muon,0.4942657947540283
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.attn.Wo.weight,768,768,589824,8,75.74324035644531,adamw__normuon,0.4941542148590088
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.attn.Wo.weight,768,768,589824,8,75.74324035644531,muon__normuon,0.9998311996459961
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.attn.Wqkv.weight,2304,768,1769472,8,146.07640075683594,adamw__muon,0.5408485531806946
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.attn.Wqkv.weight,2304,768,1769472,8,146.07640075683594,adamw__normuon,0.5507442355155945
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.attn.Wqkv.weight,2304,768,1769472,8,146.07640075683594,muon__normuon,0.9788644909858704
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.mlp.Wi.weight,2304,768,1769472,8,157.95196533203125,adamw__muon,0.5664470791816711
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.mlp.Wi.weight,2304,768,1769472,8,157.95196533203125,adamw__normuon,0.571444034576416
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.mlp.Wi.weight,2304,768,1769472,8,157.95196533203125,muon__normuon,0.9792371988296509
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.mlp.Wo.weight,768,1152,884736,8,114.47356414794922,adamw__muon,0.5691497921943665
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.mlp.Wo.weight,768,1152,884736,8,114.47356414794922,adamw__normuon,0.5691192746162415
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.9.mlp.Wo.weight,768,1152,884736,8,114.47356414794922,muon__normuon,0.9999670386314392
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.attn.Wo.weight,768,768,589824,8,26.85147476196289,adamw__muon,0.49557754397392273
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.attn.Wo.weight,768,768,589824,8,26.85147476196289,adamw__normuon,0.49480941891670227
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.attn.Wo.weight,768,768,589824,8,26.85147476196289,muon__normuon,0.9995923042297363
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.attn.Wqkv.weight,2304,768,1769472,8,81.92618560791016,adamw__muon,0.5248854756355286
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.attn.Wqkv.weight,2304,768,1769472,8,81.92618560791016,adamw__normuon,0.529660165309906
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.attn.Wqkv.weight,2304,768,1769472,8,81.92618560791016,muon__normuon,0.9830473065376282
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.mlp.Wi.weight,2304,768,1769472,8,153.4056854248047,adamw__muon,0.538065493106842
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.mlp.Wi.weight,2304,768,1769472,8,153.4056854248047,adamw__normuon,0.5436390042304993
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.mlp.Wi.weight,2304,768,1769472,8,153.4056854248047,muon__normuon,0.981920063495636
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.mlp.Wo.weight,768,1152,884736,8,106.42635345458984,adamw__muon,0.5426268577575684
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.mlp.Wo.weight,768,1152,884736,8,106.42635345458984,adamw__normuon,0.5421856045722961
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.0.mlp.Wo.weight,768,1152,884736,8,106.42635345458984,muon__normuon,0.9998359680175781
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.attn.Wo.weight,768,768,589824,8,46.44596862792969,adamw__muon,0.5342520475387573
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.attn.Wo.weight,768,768,589824,8,46.44596862792969,adamw__normuon,0.5338351130485535
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.attn.Wo.weight,768,768,589824,8,46.44596862792969,muon__normuon,0.999785840511322
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.attn.Wqkv.weight,2304,768,1769472,8,159.67942810058594,adamw__muon,0.5323920845985413
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.attn.Wqkv.weight,2304,768,1769472,8,159.67942810058594,adamw__normuon,0.5438917875289917
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.attn.Wqkv.weight,2304,768,1769472,8,159.67942810058594,muon__normuon,0.9687879681587219
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.mlp.Wi.weight,2304,768,1769472,8,157.8799591064453,adamw__muon,0.5586211085319519
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.mlp.Wi.weight,2304,768,1769472,8,157.8799591064453,adamw__normuon,0.5604754090309143
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.mlp.Wi.weight,2304,768,1769472,8,157.8799591064453,muon__normuon,0.9904546141624451
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.mlp.Wo.weight,768,1152,884736,8,109.56584167480469,adamw__muon,0.552788496017456
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.mlp.Wo.weight,768,1152,884736,8,109.56584167480469,adamw__normuon,0.5526615977287292
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.1.mlp.Wo.weight,768,1152,884736,8,109.56584167480469,muon__normuon,0.9999537467956543
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.10.attn.Wo.weight,768,768,589824,8,75.73507690429688,adamw__muon,0.45535269379615784
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.10.attn.Wo.weight,768,768,589824,8,75.73507690429688,adamw__normuon,0.4553043842315674
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.10.attn.Wo.weight,768,768,589824,8,75.73507690429688,muon__normuon,0.9998586177825928
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,dense/adamw-lr1e-5/checkpoint-782,0.layers.10.attn.Wqkv.weight,2304,768,1769472,8,151.8180694580078,adamw__muon,0.5034412145614624
