baseline_margin,baseline_shortlist_ndcg,document_entropy_effective_rank,document_leading_variance_fraction,document_normalized_effective_rank,document_stable_rank,learning_rate,margin_absolute_attribution_participation_ratio,margin_degrading_attribution_mass,margin_degrading_coordinate_fraction,margin_helpful_attribution_mass,margin_helpful_attribution_participation_ratio,margin_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_degrading_attribution_mass,ndcg_degrading_coordinate_fraction,ndcg_helpful_attribution_mass,ndcg_helpful_attribution_participation_ratio,ndcg_helpful_mass_share,optimizer,query_entropy_effective_rank,query_leading_variance_fraction,query_normalized_effective_rank,query_stable_rank,run_id,step,tasks
0.24526240587975026,0.9455695477817753,168.26199883064373,0.03588662929713038,0.21909114431073404,27.86553152485579,3e-06,0.5729574359015724,0.10642315003513837,0.4839099702380953,0.11595591774866529,0.30579199658826484,0.5209935368865225,0.0456987456258004,0.23148931712024184,0.050688244047619055,0.23633690427454,0.017048457298247704,0.14812850204147865,adamw,150.2546993042556,0.035291009233758316,0.6737878892567516,28.335828918245564,verified-v3-adamw-3e-6,3907,14
0.24835589744361797,0.9350727277566747,155.60530812645354,0.0414704166780303,0.20261107828965305,24.113574931350232,0.001,0.5714028146716447,0.1047221074602868,0.4853980654761905,0.11196101946182832,0.30246692564563477,0.5168077458914533,0.039341815539909175,0.18873984128430174,0.031529017857142856,0.05442482508902498,0.014107239971747652,0.09626322282115396,muon,149.02813516515604,0.03388570217912141,0.668287601637471,29.51097175776241,verified-v3-muon-1e-3,782,14
0.25136698514057537,0.9390460319686957,151.99601880627034,0.044261228182309195,0.1979114828206645,22.59313717823336,0.001,0.570863210516425,0.10435792189895972,0.4822358630952381,0.11360233844848487,0.3064835306109511,0.5210451876052558,0.03379807417335768,0.09096353282055125,0.009579613095238096,0.25900498091821234,0.02832811986773417,0.21177791395520545,muon,147.90365753024474,0.033227300304740845,0.6632451010324877,30.09573425552484,verified-v3-muon-1e-3,1563,14
0.25833297151717843,0.9427319581415669,153.19844594098956,0.04465388366500158,0.19947714315233014,22.394468698447636,0.001,0.5751972037700951,0.10272150084796029,0.48381696428571436,0.1130379963296959,0.30576933977035264,0.523794150069765,0.023780234420738147,0.017900381141367487,0.01013764880952381,0.19047016718404272,0.01947266976583969,0.15131441190045988,muon,148.93909345825068,0.03128234503364471,0.6678883114719761,31.96691293202228,verified-v3-muon-1e-3,2345,14
0.2609043055298679,0.9337366063223066,156.45574170553556,0.04299095569528404,0.20371841367908275,23.260706439929095,0.001,0.5709175390343291,0.10719591605592481,0.4887462797619048,0.11195858788068168,0.2990168325223904,0.510757742790002,0.03697953322102917,0.6391731155891345,0.036830357142857144,0.003462720466013365,0.0016664463228705326,0.07215271947323257,muon,150.2986494726578,0.03052903608181987,0.673984975213712,32.755701729983635,verified-v3-muon-1e-3,3126,14
0.26430470890644536,0.9405203707759134,156.0519323616921,0.0429184442071974,0.20319262026261994,23.30000582435606,0.001,0.5744920012264397,0.10527619369423276,0.48400297619047616,0.11310363422934284,0.3039827663297886,0.517569360398199,0.021643939333611025,0.1374123489721245,0.015159970238095236,0.07085122335781538,0.022847887111070855,0.15918378036664274,muon,150.39106804544008,0.030665651300312485,0.674399408275516,32.60977535441453,verified-v3-muon-1e-3,3907,14
0.2418159567456393,0.9461540556102194,167.75691241458046,0.03622409013205195,0.21843347970648497,27.605938378426675,0.0001,0.5755211516001709,0.10597443777295913,0.486328125,0.11483675007220362,0.3043729915008616,0.5201679474976407,0.003278350060172311,0.006756545286265272,0.0021391369047619045,0.024643324716754563,0.0016059002120641774,0.10949989143492313,muon,151.07173041133723,0.03359295074248064,0.677451705880436,29.768150099878838,verified-v3-muon-1e-4,782,14
0.25033190615304274,0.9467708923548798,166.83056294640272,0.03650530200319142,0.21722729550312855,27.39328111605751,0.0001,0.5712523873435729,0.10745406412265608,0.4851190476190475,0.11601024130104742,0.3063090484262613,0.5190560254280074,0.05907911820114246,0.37337047262314116,0.06324404761904763,0.018037188192285527,0.0017561382618333666,0.11903903667490791,muon,150.88680909844624,0.034237713184471594,0.676622462324871,29.207558186261892,verified-v3-muon-1e-4,1563,14
0.25513190772142497,0.947080372006338,167.25181956895204,0.03533793486056923,0.2177758067304063,28.29820146382747,0.0001,0.5775130057959172,0.1069671192192,0.488374255952381,0.11565905843717565,0.3077986481408699,0.5194164173852098,0.03246394458641918,0.07814697350307544,0.03422619047619048,0.17927799575533906,0.01027913665250817,0.10912133522099131,muon,151.2435676249256,0.03339568701478317,0.6782222763449578,29.943986466196456,verified-v3-muon-1e-4,2345,14
0.2564359561371789,0.9454674323631383,167.81330935019287,0.034636498125994036,0.21850691321639695,28.87127897174798,0.0001,0.5721109154848127,0.10539574684316969,0.48353794642857145,0.11698913051663963,0.3098733437605163,0.5262228975213457,0.011685654344210384,0.0233039649642287,0.009765625,0.13894238697696443,0.009622568801034981,0.18088300435919832,muon,151.57245171053205,0.0333458367871031,0.679697092872341,29.988751111106076,verified-v3-muon-1e-4,3126,14
