family,anchor,layer,tensor,rotation_seed,optimizer,qk_role,head,mapped_direction_cosine,mapped_relative_frobenius_error,mapped_norm_ratio,singular_spectrum_relative_l2_error
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,key,11,0.997975766658783,0.06365076452493668,1.000601887702942,0.003233596682548523
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,0,0.9855647683143616,0.17022056877613068,1.0032610893249512,0.030424000695347786
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,5,0.9783597588539124,0.20806598663330078,1.000245213508606,0.014592286199331284
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,11,0.9880614280700684,0.1545390635728836,1.0002096891403198,0.01681831106543541
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,0,0.993704080581665,0.112163245677948,0.9990161061286926,0.01848393678665161
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,5,0.9922782778739929,0.12410064041614532,0.9964203834533691,0.017734184861183167
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,11,0.996880292892456,0.07906696200370789,1.0015288591384888,0.0077715725637972355
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,0,0.9559234976768494,0.29765787720680237,1.004810094833374,0.02621196210384369
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,5,0.964209794998169,0.26720282435417175,0.9973440170288086,0.02059684880077839
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,11,0.9572917222976685,0.2917548418045044,0.9963861107826233,0.019498774781823158
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,0,0.9492611885070801,0.31837111711502075,0.9988296031951904,0.01960161328315735
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,5,0.9538542032241821,0.3042367994785309,1.0028204917907715,0.040022049099206924
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,11,0.9542614221572876,0.3023580312728882,0.9993759989738464,0.02943345718085766
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,0,0.9960105419158936,0.08931876718997955,0.9998969435691833,0.0031781133729964495
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,5,0.9909919500350952,0.13426554203033447,1.0006012916564941,0.004219824448227882
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,11,0.9929442405700684,0.11880730837583542,1.0002535581588745,0.0037657904904335737
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,0,0.9994586706161499,0.03290049359202385,0.9997943639755249,0.0013145984848961234
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,5,0.9987620115280151,0.04976751282811165,1.0001487731933594,0.00202743848785758
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,11,0.9979241490364075,0.06445738673210144,1.00062894821167,0.0026764904614537954
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,0,0.9846060872077942,0.17555834352970123,1.0010349750518799,0.02057313732802868
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,5,0.9800691604614258,0.19982606172561646,1.001657485961914,0.015606173314154148
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,11,0.9865576028823853,0.16377507150173187,0.9974291324615479,0.018465140834450722
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,0,0.9942091703414917,0.10757838934659958,0.999207079410553,0.015378197655081749
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,5,0.9934977889060974,0.11401685327291489,0.999634861946106,0.015782346948981285
dense,dense/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,11,0.9971010684967041,0.07618556171655655,1.000915288925171,0.008138234727084637
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,0,0.9616706371307373,0.2774069011211395,1.0036814212799072,0.023007478564977646
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,5,0.9447577595710754,0.3332136571407318,1.0047467947006226,0.03158827871084213
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,11,0.9666241407394409,0.25817176699638367,0.9984800815582275,0.014198048040270805
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,0,0.955662727355957,0.2975943386554718,0.9987189769744873,0.037579286843538284
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,5,0.9416230916976929,0.34142446517944336,0.9984098672866821,0.02300436422228813
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,11,0.9632197022438049,0.2712225914001465,1.000014305114746,0.03009139560163021
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,0,0.9993202090263367,0.036872364580631256,1.000015377998352,0.0014102909481152892
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,5,0.9991979598999023,0.04005206748843193,1.000147819519043,0.001557493582367897
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,11,0.9992337822914124,0.039149560034275055,1.0000227689743042,0.001462946180254221
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,0,0.9992520213127136,0.038679663091897964,1.0000871419906616,0.0015840361593291163
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,5,0.9992246627807617,0.03937225788831711,0.9997397065162659,0.001322403084486723
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,11,0.999412477016449,0.03427990525960922,0.9999328255653381,0.0013742400333285332
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,0,0.9972852468490601,0.07366345077753067,0.9993613362312317,0.0072287386283278465
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,5,0.9978201389312744,0.06605163961648941,1.0006489753723145,0.009859643876552582
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,11,0.997990608215332,0.06337660551071167,0.9993245005607605,0.007767537143081427
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,0,0.9973155856132507,0.07326553016901016,0.9997989535331726,0.01108872052282095
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,5,0.9982323050498962,0.05945759266614914,0.9999055862426758,0.007041312754154205
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,11,0.9979172348976135,0.06453094631433487,0.9996662735939026,0.009823661297559738
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,0,0.9643282890319824,0.26689520478248596,0.9984186887741089,0.01580100692808628
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,5,0.9654948711395264,0.2631523013114929,1.0033029317855835,0.02318798191845417
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,11,0.9655367136001587,0.2643097937107086,1.011587381362915,0.021133407950401306
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,0,0.9577090740203857,0.29084086418151855,1.0000797510147095,0.03586558625102043
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,5,0.9633199572563171,0.2703729569911957,0.9962857961654663,0.02350475639104843
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,11,0.9615275859832764,0.2774472236633301,1.0004141330718994,0.023501818999648094
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,0,0.9993317127227783,0.036557357758283615,0.9999511241912842,0.001421208493411541
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,5,0.9991698861122131,0.04074781388044357,1.0000243186950684,0.0017017414793372154
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,11,0.9992456436157227,0.038843583315610886,0.9999486804008484,0.001588098588399589
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,0,0.9992897510528564,0.03768633306026459,0.9998035430908203,0.0013627033913508058
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,5,0.9991959929466248,0.04009705409407616,0.9999374747276306,0.0015890004578977823
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,11,0.99944007396698,0.03346194326877594,0.9998250603675842,0.0012534084962680936
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,query,0,0.9974099397659302,0.07194598764181137,0.9991203546524048,0.008848501369357109
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,query,5,0.9983537197113037,0.05739373341202736,1.0004041194915771,0.006622625514864922
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,query,11,0.9982891082763672,0.05847732722759247,0.9990770220756531,0.0066314577125012875
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,key,0,0.9977195262908936,0.06751564145088196,0.9993869066238403,0.008866931311786175
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,key,5,0.9986076354980469,0.0527852438390255,1.0004335641860962,0.0059648253954946995
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,key,11,0.9982276558876038,0.05952674150466919,0.9996338486671448,0.007135969586670399
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,query,0,0.9666419625282288,0.2587970197200775,1.003690242767334,0.01690688729286194
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,query,5,0.9665044546127319,0.2592845559120178,1.0033737421035767,0.024445103481411934
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,query,11,0.9657920598983765,0.26195403933525085,1.0028599500656128,0.016889825463294983
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,key,0,0.963006854057312,0.27220314741134644,1.0014355182647705,0.021625254303216934
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,key,5,0.9637637138366699,0.2687869966030121,0.9967305064201355,0.013706746511161327
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,key,11,0.9612857699394226,0.2780800759792328,0.9986882209777832,0.022728320211172104
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,0,0.99933260679245,0.036532193422317505,0.9999446272850037,0.0014852914027869701
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,5,0.9991772174835205,0.04056638479232788,1.0001013278961182,0.001444380497559905
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,11,0.9992108345031738,0.039730340242385864,1.0000996589660645,0.001701636123470962
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,0,0.999290943145752,0.03766249120235443,1.0001872777938843,0.0014575633686035872
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,5,0.9992223978042603,0.039439376443624496,1.0000358819961548,0.0012713867472484708
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,11,0.9994165897369385,0.03415851667523384,0.9999444484710693,0.0014202086022123694
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,0,0.998107373714447,0.0615307055413723,1.0001949071884155,0.007655929308384657
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,5,0.9984128475189209,0.056381650269031525,1.0010942220687866,0.006789596285670996
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,11,0.997955322265625,0.06392572075128555,0.9990842342376709,0.006884857080876827
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,0,0.9983945488929749,0.056699369102716446,1.0009262561798096,0.007234221789985895
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,5,0.998691976070404,0.051151204854249954,1.0001696348190308,0.0052832611836493015
dense,dense/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,11,0.998024582862854,0.0628279522061348,0.9986737966537476,0.008676135912537575
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,0,0.9631450772285461,0.27145764231681824,0.9997190833091736,0.016791047528386116
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,5,0.9579957723617554,0.29028818011283875,1.0029758214950562,0.020755570381879807
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,11,0.9689143896102905,0.24929633736610413,0.9996333718299866,0.01791977696120739
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,0,0.9523161053657532,0.30904486775398254,1.001455545425415,0.05154246836900711
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,5,0.9538156390190125,0.30410638451576233,1.0011956691741943,0.02518794871866703
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,11,0.9685193300247192,0.2509171664714813,0.9999726414680481,0.038745637983083725
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,0,0.999453604221344,0.03305647522211075,0.9998359084129333,0.0013015023432672024
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,5,0.9994539618492126,0.03304339200258255,0.9997760057449341,0.0013029513647779822
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,11,0.9994429349899292,0.03337518498301506,0.9998769164085388,0.0012490935623645782
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,0,0.999413251876831,0.034265123307704926,1.0002362728118896,0.0012273130705580115
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,5,0.9994982481002808,0.031675443053245544,0.999907374382019,0.0013406295329332352
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,11,0.9993804097175598,0.03520316630601883,1.0000123977661133,0.0012470773654058576
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,query,0,0.997664749622345,0.06833381950855255,0.9998063445091248,0.011266923509538174
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,query,5,0.9975664019584656,0.06975217163562775,0.9996114373207092,0.012161076068878174
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,query,11,0.998263418674469,0.05895910784602165,1.0007234811782837,0.007130156271159649
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,key,0,0.997252881526947,0.0741129219532013,0.9997165203094482,0.012226836755871773
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,key,5,0.9972332119941711,0.07438815385103226,1.0000250339508057,0.011389929801225662
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,key,11,0.9981186389923096,0.06134401634335518,1.0000989437103271,0.007104132790118456
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,query,0,0.9654388427734375,0.26320505142211914,1.0021690130233765,0.017308548092842102
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,query,5,0.9703356027603149,0.24387070536613464,1.0023374557495117,0.018620334565639496
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,query,11,0.9682479500770569,0.2518848776817322,0.9990690350532532,0.015336472541093826
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,key,0,0.9602174758911133,0.28193753957748413,0.9990279078483582,0.02156640589237213
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,key,5,0.9659479260444641,0.26090165972709656,0.9994895458221436,0.022661589086055756
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,key,11,0.9659108519554138,0.2608798146247864,0.9981916546821594,0.03106827475130558
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,query,0,0.9994553327560425,0.033003438264131546,0.99990314245224,0.0012327982112765312
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,query,5,0.9994703531265259,0.03254670277237892,0.999919056892395,0.0011141856666654348
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,query,11,0.9994407296180725,0.03344011306762695,0.9998828768730164,0.0011020312085747719
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,0,0.9994477033615112,0.03323597460985184,1.000117540359497,0.001058907131664455
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,5,0.9995083808898926,0.031358156353235245,1.0000299215316772,0.0015098206931725144
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,11,0.9994268417358398,0.03385398909449577,0.9998023509979248,0.0013447939418256283
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,0,0.9979143142700195,0.06457201391458511,0.999503493309021,0.008465423248708248
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,5,0.9977082014083862,0.06767866015434265,0.9992057681083679,0.010001604445278645
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,11,0.9982340931892395,0.05942995473742485,1.000067114830017,0.0074356598779559135
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,0,0.9977604150772095,0.0669088289141655,0.9993661642074585,0.007886090315878391
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,5,0.997320830821991,0.07318723946809769,0.9996267557144165,0.012011045590043068
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,11,0.9976938366889954,0.06789512187242508,0.9993416666984558,0.01014608982950449
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,0,0.9647018909454346,0.2657786011695862,1.0005918741226196,0.017480719834566116
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,5,0.9720523357391357,0.2364198863506317,0.9999830722808838,0.014630353078246117
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,11,0.968643069267273,0.2502804696559906,0.9988037943840027,0.01680936850607395
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,key,0,0.9588332772254944,0.2871602177619934,1.0015193223953247,0.04039844498038292
